doj,srcid,destid,final_seatcount
2023-10-10,6,47,830.0
2023-10-10,46,33,520.0
2023-10-10,45,44,765.0
2023-10-10,33,46,630.0
2023-10-10,21,2,675.0
2023-10-10,36,22,990.0
2023-10-10,2,14,1155.0
2023-10-10,1,2,885.0
2023-10-10,17,23,1175.0
2023-10-10,4,29,900.0
2023-10-10,2,24,925.0
2023-10-10,44,45,860.0
2023-10-10,47,10,660.0
2023-10-10,38,36,535.0
2023-10-10,19,30,715.0
2023-10-11,45,46,3040.0
2023-10-11,46,45,3062.0
2023-10-11,45,47,2858.0
2023-10-11,47,45,2504.0
2023-10-11,46,9,3168.0
2023-10-11,9,46,2772.0
2023-10-11,46,48,2850.0
2023-10-11,48,46,2274.0
2023-10-11,45,9,2217.0
2023-10-11,9,45,2256.0
2023-10-11,47,5,1881.0
2023-10-11,5,47,1569.0
2023-10-11,46,44,1184.0
2023-10-11,46,35,1528.0
2023-10-11,45,28,1260.0
2023-10-11,35,46,1128.0
2023-10-11,44,46,920.0
2023-10-11,2,40,1452.0
2023-10-11,11,36,1040.0
2023-10-11,19,32,1432.0
2023-10-11,36,11,1256.0
2023-10-11,28,45,1268.0
2023-10-11,2,30,1316.0
2023-10-11,40,2,1156.0
2023-10-11,30,2,1236.0
2023-10-11,32,19,1064.0
2023-10-11,12,36,1080.0
2023-10-11,47,43,1244.0
2023-10-11,13,23,1344.0
2023-10-11,36,7,980.0
2023-10-11,43,47,828.0
2023-10-11,7,36,1000.0
2023-10-11,36,12,1008.0
2023-10-11,46,18,1200.0
2023-10-11,18,46,752.0
2023-10-11,45,48,1024.0
2023-10-11,45,42,1200.0
2023-10-11,23,25,536.0
2023-10-11,48,45,1044.0
2023-10-11,42,45,932.0
2023-10-11,2,47,1315.0
2023-10-11,3,45,1108.0
2023-10-11,46,15,1124.0
2023-10-11,45,34,1230.0
2023-10-11,47,2,1190.0
2023-10-11,34,45,755.0
2023-10-11,47,28,980.0
2023-10-11,45,3,1244.0
2023-10-11,47,46,1060.0
2023-10-11,2,16,1110.0
2023-10-11,25,23,492.0
2023-10-11,46,26,1365.0
2023-10-11,36,27,796.0
2023-10-11,16,2,1020.0
2023-10-11,23,13,1140.0
2023-10-11,2,31,1312.0
2023-10-11,26,46,1160.0
2023-10-11,31,2,1356.0
2023-10-11,15,46,804.0
2023-10-11,30,14,932.0
2023-10-11,2,19,1140.0
2023-10-11,28,47,1115.0
2023-10-11,47,3,1055.0
2023-10-11,45,5,1210.0
2023-10-11,36,37,111.0
2023-10-11,46,47,1165.0
2023-10-11,5,45,1045.0
2023-10-11,46,20,895.0
2023-10-11,3,47,885.0
2023-10-11,20,46,915.0
2023-10-11,19,2,950.0
2023-10-11,27,36,805.0
2023-10-11,14,30,1205.0
2023-10-11,45,39,1116.0
2023-10-11,39,45,780.0
2023-10-11,36,41,504.0
2023-10-11,2,21,775.0
2023-10-11,8,47,795.0
2023-10-11,47,6,1080.0
2023-10-11,41,36,316.0
2023-10-11,2,1,1030.0
2023-10-11,37,36,54.0
2023-10-11,47,30,1505.0
2023-10-11,47,8,855.0
2023-10-11,22,36,850.0
2023-10-11,6,47,990.0
2023-10-11,46,33,725.0
2023-10-11,45,44,870.0
2023-10-11,33,46,720.0
2023-10-11,21,2,705.0
2023-10-11,36,22,800.0
2023-10-11,2,14,1080.0
2023-10-11,1,2,740.0
2023-10-11,17,23,1145.0
2023-10-11,4,29,850.0
2023-10-11,2,24,795.0
2023-10-11,44,45,725.0
2023-10-11,47,10,785.0
2023-10-11,38,36,420.0
2023-10-11,19,30,740.0
2023-10-12,45,46,4162.0
2023-10-12,46,45,2620.0
2023-10-12,45,47,3756.0
2023-10-12,47,45,3122.0
2023-10-12,46,9,3882.0
2023-10-12,9,46,2853.0
2023-10-12,46,48,3657.0
2023-10-12,48,46,2091.0
2023-10-12,45,9,3261.0
2023-10-12,9,45,1866.0
2023-10-12,47,5,2439.0
2023-10-12,5,47,1581.0
2023-10-12,46,44,1532.0
2023-10-12,46,35,1920.0
2023-10-12,45,28,1856.0
2023-10-12,35,46,992.0
2023-10-12,44,46,876.0
2023-10-12,2,40,1392.0
2023-10-12,11,36,984.0
2023-10-12,19,32,1604.0
2023-10-12,36,11,1272.0
2023-10-12,28,45,1000.0
2023-10-12,2,30,1540.0
2023-10-12,40,2,1212.0
2023-10-12,30,2,1120.0
2023-10-12,32,19,1220.0
2023-10-12,12,36,932.0
2023-10-12,47,43,2080.0
2023-10-12,13,23,1356.0
2023-10-12,36,7,1120.0
2023-10-12,43,47,784.0
2023-10-12,7,36,1112.0
2023-10-12,36,12,1164.0
2023-10-12,46,18,1220.0
2023-10-12,18,46,920.0
2023-10-12,45,48,1656.0
2023-10-12,45,42,1560.0
2023-10-12,23,25,660.0
2023-10-12,48,45,976.0
2023-10-12,42,45,1172.0
2023-10-12,2,47,1180.0
2023-10-12,3,45,928.0
2023-10-12,46,15,1412.0
2023-10-12,45,34,1390.0
2023-10-12,47,2,1460.0
2023-10-12,34,45,835.0
2023-10-12,47,28,1080.0
2023-10-12,45,3,1524.0
2023-10-12,47,46,1430.0
2023-10-12,2,16,1380.0
2023-10-12,25,23,472.0
2023-10-12,46,26,1380.0
2023-10-12,36,27,1008.0
2023-10-12,16,2,865.0
2023-10-12,23,13,1425.0
2023-10-12,2,31,1800.0
2023-10-12,26,46,1220.0
2023-10-12,31,2,1144.0
2023-10-12,15,46,796.0
2023-10-12,30,14,1296.0
2023-10-12,2,19,1565.0
2023-10-12,28,47,930.0
2023-10-12,47,3,1380.0
2023-10-12,45,5,1930.0
2023-10-12,36,37,69.0
2023-10-12,46,47,1180.0
2023-10-12,5,45,965.0
2023-10-12,46,20,1360.0
2023-10-12,3,47,860.0
2023-10-12,20,46,800.0
2023-10-12,19,2,1230.0
2023-10-12,27,36,700.0
2023-10-12,14,30,1195.0
2023-10-12,45,39,1532.0
2023-10-12,39,45,800.0
2023-10-12,36,41,648.0
2023-10-12,2,21,815.0
2023-10-12,8,47,720.0
2023-10-12,47,6,1385.0
2023-10-12,41,36,508.0
2023-10-12,2,1,945.0
2023-10-12,37,36,22.0
2023-10-12,47,30,2025.0
2023-10-12,47,8,1430.0
2023-10-12,22,36,785.0
2023-10-12,6,47,765.0
2023-10-12,46,33,900.0
2023-10-12,45,44,1260.0
2023-10-12,33,46,515.0
2023-10-12,21,2,590.0
2023-10-12,36,22,730.0
2023-10-12,2,14,1260.0
2023-10-12,1,2,690.0
2023-10-12,17,23,1165.0
2023-10-12,4,29,815.0
2023-10-12,2,24,950.0
2023-10-12,44,45,700.0
2023-10-12,47,10,1110.0
2023-10-12,38,36,570.0
2023-10-12,19,30,695.0
2023-10-13,45,46,5370.0
2023-10-13,46,45,3768.0
2023-10-13,45,47,5190.0
2023-10-13,47,45,3810.0
2023-10-13,46,9,6123.0
2023-10-13,9,46,3396.0
2023-10-13,46,48,5451.0
2023-10-13,48,46,2310.0
2023-10-13,45,9,4257.0
2023-10-13,9,45,2271.0
2023-10-13,47,5,4398.0
2023-10-13,5,47,2202.0
2023-10-13,46,44,3344.0
2023-10-13,46,35,4852.0
2023-10-13,45,28,3424.0
2023-10-13,35,46,1172.0
2023-10-13,44,46,1356.0
2023-10-13,2,40,2060.0
2023-10-13,11,36,1212.0
2023-10-13,19,32,2256.0
2023-10-13,36,11,1992.0
2023-10-13,28,45,936.0
2023-10-13,2,30,2656.0
2023-10-13,40,2,1124.0
2023-10-13,30,2,2216.0
2023-10-13,32,19,1428.0
2023-10-13,12,36,1640.0
2023-10-13,47,43,3416.0
2023-10-13,13,23,1972.0
2023-10-13,36,7,1780.0
2023-10-13,43,47,1484.0
2023-10-13,7,36,1444.0
2023-10-13,36,12,1636.0
2023-10-13,46,18,1796.0
2023-10-13,18,46,1000.0
2023-10-13,45,48,2528.0
2023-10-13,45,42,2220.0
2023-10-13,23,25,660.0
2023-10-13,48,45,928.0
2023-10-13,42,45,1732.0
2023-10-13,2,47,1930.0
2023-10-13,3,45,1200.0
2023-10-13,46,15,2052.0
2023-10-13,45,34,2850.0
2023-10-13,47,2,2035.0
2023-10-13,34,45,1085.0
2023-10-13,47,28,1520.0
2023-10-13,45,3,1896.0
2023-10-13,47,46,2505.0
2023-10-13,2,16,1665.0
2023-10-13,25,23,628.0
2023-10-13,46,26,1730.0
2023-10-13,36,27,1032.0
2023-10-13,16,2,1125.0
2023-10-13,23,13,2435.0
2023-10-13,2,31,1940.0
2023-10-13,26,46,1955.0
2023-10-13,31,2,1576.0
2023-10-13,15,46,552.0
2023-10-13,30,14,1672.0
2023-10-13,2,19,2190.0
2023-10-13,28,47,890.0
2023-10-13,47,3,2110.0
2023-10-13,45,5,2920.0
2023-10-13,36,37,135.0
2023-10-13,46,47,1370.0
2023-10-13,5,45,1030.0
2023-10-13,46,20,1940.0
2023-10-13,3,47,940.0
2023-10-13,20,46,980.0
2023-10-13,19,2,1095.0
2023-10-13,27,36,745.0
2023-10-13,14,30,1210.0
2023-10-13,45,39,2728.0
2023-10-13,39,45,892.0
2023-10-13,36,41,968.0
2023-10-13,2,21,1265.0
2023-10-13,8,47,1045.0
2023-10-13,47,6,1895.0
2023-10-13,41,36,632.0
2023-10-13,2,1,900.0
2023-10-13,37,36,58.0
2023-10-13,47,30,2420.0
2023-10-13,47,8,2195.0
2023-10-13,22,36,1640.0
2023-10-13,6,47,1020.0
2023-10-13,46,33,1585.0
2023-10-13,45,44,1775.0
2023-10-13,33,46,870.0
2023-10-13,21,2,740.0
2023-10-13,36,22,1345.0
2023-10-13,2,14,1815.0
2023-10-13,1,2,885.0
2023-10-13,17,23,1435.0
2023-10-13,4,29,1200.0
2023-10-13,2,24,1190.0
2023-10-13,44,45,740.0
2023-10-13,47,10,1545.0
2023-10-13,38,36,490.0
2023-10-13,19,30,645.0
2023-10-14,45,46,3818.0
2023-10-14,46,45,2656.0
2023-10-14,45,47,3272.0
2023-10-14,47,45,3070.0
2023-10-14,46,9,3792.0
2023-10-14,9,46,3054.0
2023-10-14,46,48,4362.0
2023-10-14,48,46,2271.0
2023-10-14,45,9,3216.0
2023-10-14,9,45,2028.0
2023-10-14,47,5,4128.0
2023-10-14,5,47,1797.0
2023-10-14,46,44,2384.0
2023-10-14,46,35,2432.0
2023-10-14,45,28,2000.0
2023-10-14,35,46,1552.0
2023-10-14,44,46,1284.0
2023-10-14,2,40,1440.0
2023-10-14,11,36,1360.0
2023-10-14,19,32,2200.0
2023-10-14,36,11,1272.0
2023-10-14,28,45,1376.0
2023-10-14,2,30,2712.0
2023-10-14,40,2,1276.0
2023-10-14,30,2,1924.0
2023-10-14,32,19,1200.0
2023-10-14,12,36,1208.0
2023-10-14,47,43,2532.0
2023-10-14,13,23,1968.0
2023-10-14,36,7,1160.0
2023-10-14,43,47,1372.0
2023-10-14,7,36,1196.0
2023-10-14,36,12,1252.0
2023-10-14,46,18,1616.0
2023-10-14,18,46,968.0
2023-10-14,45,48,2080.0
2023-10-14,45,42,1392.0
2023-10-14,23,25,804.0
2023-10-14,48,45,1212.0
2023-10-14,42,45,1288.0
2023-10-14,2,47,1115.0
2023-10-14,3,45,1004.0
2023-10-14,46,15,1764.0
2023-10-14,45,34,1770.0
2023-10-14,47,2,1480.0
2023-10-14,34,45,1200.0
2023-10-14,47,28,1105.0
2023-10-14,45,3,1548.0
2023-10-14,47,46,1910.0
2023-10-14,2,16,995.0
2023-10-14,25,23,668.0
2023-10-14,46,26,1535.0
2023-10-14,36,27,900.0
2023-10-14,16,2,880.0
2023-10-14,23,13,2185.0
2023-10-14,2,31,984.0
2023-10-14,26,46,1685.0
2023-10-14,31,2,1296.0
2023-10-14,15,46,1004.0
2023-10-14,30,14,1236.0
2023-10-14,2,19,1385.0
2023-10-14,28,47,1050.0
2023-10-14,47,3,1770.0
2023-10-14,45,5,1735.0
2023-10-14,36,37,123.0
2023-10-14,46,47,965.0
2023-10-14,5,45,1310.0
2023-10-14,46,20,1555.0
2023-10-14,3,47,1050.0
2023-10-14,20,46,1005.0
2023-10-14,19,2,1000.0
2023-10-14,27,36,895.0
2023-10-14,14,30,1045.0
2023-10-14,45,39,1292.0
2023-10-14,39,45,988.0
2023-10-14,36,41,616.0
2023-10-14,2,21,905.0
2023-10-14,8,47,1150.0
2023-10-14,47,6,1870.0
2023-10-14,41,36,784.0
2023-10-14,2,1,860.0
2023-10-14,37,36,68.0
2023-10-14,47,30,2085.0
2023-10-14,47,8,1915.0
2023-10-14,22,36,1335.0
2023-10-14,6,47,945.0
2023-10-14,46,33,1170.0
2023-10-14,45,44,1300.0
2023-10-14,33,46,615.0
2023-10-14,21,2,810.0
2023-10-14,36,22,975.0
2023-10-14,2,14,1645.0
2023-10-14,1,2,560.0
2023-10-14,17,23,1030.0
2023-10-14,4,29,1355.0
2023-10-14,2,24,660.0
2023-10-14,44,45,875.0
2023-10-14,47,10,1125.0
2023-10-14,38,36,500.0
2023-10-14,19,30,825.0
2023-10-15,45,46,4854.0
2023-10-15,46,45,4760.0
2023-10-15,45,47,4240.0
2023-10-15,47,45,4288.0
2023-10-15,46,9,4749.0
2023-10-15,9,46,5721.0
2023-10-15,46,48,3945.0
2023-10-15,48,46,4653.0
2023-10-15,45,9,2727.0
2023-10-15,9,45,3708.0
2023-10-15,47,5,4335.0
2023-10-15,5,47,3396.0
2023-10-15,46,44,2100.0
2023-10-15,46,35,1984.0
2023-10-15,45,28,1708.0
2023-10-15,35,46,4096.0
2023-10-15,44,46,2752.0
2023-10-15,2,40,1620.0
2023-10-15,11,36,1680.0
2023-10-15,19,32,1964.0
2023-10-15,36,11,1620.0
2023-10-15,28,45,2360.0
2023-10-15,2,30,3428.0
2023-10-15,40,2,1344.0
2023-10-15,30,2,2272.0
2023-10-15,32,19,1684.0
2023-10-15,12,36,2256.0
2023-10-15,47,43,2916.0
2023-10-15,13,23,2456.0
2023-10-15,36,7,1372.0
2023-10-15,43,47,1976.0
2023-10-15,7,36,1796.0
2023-10-15,36,12,1364.0
2023-10-15,46,18,1340.0
2023-10-15,18,46,2392.0
2023-10-15,45,48,1860.0
2023-10-15,45,42,1868.0
2023-10-15,23,25,964.0
2023-10-15,48,45,2240.0
2023-10-15,42,45,1860.0
2023-10-15,2,47,1795.0
2023-10-15,3,45,1700.0
2023-10-15,46,15,1240.0
2023-10-15,45,34,1935.0
2023-10-15,47,2,1970.0
2023-10-15,34,45,1950.0
2023-10-15,47,28,1095.0
2023-10-15,45,3,1572.0
2023-10-15,47,46,1975.0
2023-10-15,2,16,1225.0
2023-10-15,25,23,620.0
2023-10-15,46,26,1705.0
2023-10-15,36,27,804.0
2023-10-15,16,2,2010.0
2023-10-15,23,13,2050.0
2023-10-15,2,31,1036.0
2023-10-15,26,46,1865.0
2023-10-15,31,2,2388.0
2023-10-15,15,46,1692.0
2023-10-15,30,14,1108.0
2023-10-15,2,19,1475.0
2023-10-15,28,47,1230.0
2023-10-15,47,3,1680.0
2023-10-15,45,5,1820.0
2023-10-15,36,37,96.0
2023-10-15,46,47,1595.0
2023-10-15,5,45,2000.0
2023-10-15,46,20,1265.0
2023-10-15,3,47,1690.0
2023-10-15,20,46,1970.0
2023-10-15,19,2,1600.0
2023-10-15,27,36,1090.0
2023-10-15,14,30,2240.0
2023-10-15,45,39,1364.0
2023-10-15,39,45,2468.0
2023-10-15,36,41,512.0
2023-10-15,2,21,1005.0
2023-10-15,8,47,2260.0
2023-10-15,47,6,2445.0
2023-10-15,41,36,564.0
2023-10-15,2,1,1065.0
2023-10-15,37,36,66.0
2023-10-15,47,30,2155.0
2023-10-15,47,8,1855.0
2023-10-15,22,36,1340.0
2023-10-15,6,47,2075.0
2023-10-15,46,33,1055.0
2023-10-15,45,44,1060.0
2023-10-15,33,46,1715.0
2023-10-15,21,2,1260.0
2023-10-15,36,22,1620.0
2023-10-15,2,14,1270.0
2023-10-15,1,2,1065.0
2023-10-15,17,23,1485.0
2023-10-15,4,29,1190.0
2023-10-15,2,24,930.0
2023-10-15,44,45,1225.0
2023-10-15,47,10,1735.0
2023-10-15,38,36,1155.0
2023-10-15,19,30,1235.0
2023-10-16,45,46,3616.0
2023-10-16,46,45,3420.0
2023-10-16,45,47,3524.0
2023-10-16,47,45,3204.0
2023-10-16,46,9,3600.0
2023-10-16,9,46,3855.0
2023-10-16,46,48,3339.0
2023-10-16,48,46,2859.0
2023-10-16,45,9,2349.0
2023-10-16,9,45,3081.0
2023-10-16,47,5,3270.0
2023-10-16,5,47,2412.0
2023-10-16,46,44,1556.0
2023-10-16,46,35,1704.0
2023-10-16,45,28,1188.0
2023-10-16,35,46,1844.0
2023-10-16,44,46,1244.0
2023-10-16,2,40,1272.0
2023-10-16,11,36,1236.0
2023-10-16,19,32,1788.0
2023-10-16,36,11,1216.0
2023-10-16,28,45,1524.0
2023-10-16,2,30,2388.0
2023-10-16,40,2,948.0
2023-10-16,30,2,1880.0
2023-10-16,32,19,1752.0
2023-10-16,12,36,1328.0
2023-10-16,47,43,2472.0
2023-10-16,13,23,2176.0
2023-10-16,36,7,852.0
2023-10-16,43,47,1724.0
2023-10-16,7,36,1116.0
2023-10-16,36,12,976.0
2023-10-16,46,18,1264.0
2023-10-16,18,46,1176.0
2023-10-16,45,48,1452.0
2023-10-16,45,42,1860.0
2023-10-16,23,25,972.0
2023-10-16,48,45,1488.0
2023-10-16,42,45,1528.0
2023-10-16,2,47,1400.0
2023-10-16,3,45,1820.0
2023-10-16,46,15,1364.0
2023-10-16,45,34,1280.0
2023-10-16,47,2,1340.0
2023-10-16,34,45,1220.0
2023-10-16,47,28,1250.0
2023-10-16,45,3,1348.0
2023-10-16,47,46,1435.0
2023-10-16,2,16,990.0
2023-10-16,25,23,396.0
2023-10-16,46,26,1460.0
2023-10-16,36,27,1004.0
2023-10-16,16,2,1140.0
2023-10-16,23,13,2095.0
2023-10-16,2,31,832.0
2023-10-16,26,46,1470.0
2023-10-16,31,2,1348.0
2023-10-16,15,46,1176.0
2023-10-16,30,14,980.0
2023-10-16,2,19,1085.0
2023-10-16,28,47,980.0
2023-10-16,47,3,1585.0
2023-10-16,45,5,1670.0
2023-10-16,36,37,84.0
2023-10-16,46,47,1195.0
2023-10-16,5,45,1535.0
2023-10-16,46,20,1080.0
2023-10-16,3,47,1110.0
2023-10-16,20,46,990.0
2023-10-16,19,2,975.0
2023-10-16,27,36,1260.0
2023-10-16,14,30,1200.0
2023-10-16,45,39,1112.0
2023-10-16,39,45,1516.0
2023-10-16,36,41,612.0
2023-10-16,2,21,820.0
2023-10-16,8,47,1455.0
2023-10-16,47,6,1540.0
2023-10-16,41,36,564.0
2023-10-16,2,1,925.0
2023-10-16,37,36,38.0
2023-10-16,47,30,1865.0
2023-10-16,47,8,1210.0
2023-10-16,22,36,915.0
2023-10-16,6,47,1435.0
2023-10-16,46,33,580.0
2023-10-16,45,44,1045.0
2023-10-16,33,46,955.0
2023-10-16,21,2,755.0
2023-10-16,36,22,1120.0
2023-10-16,2,14,1010.0
2023-10-16,1,2,995.0
2023-10-16,17,23,1280.0
2023-10-16,4,29,1130.0
2023-10-16,2,24,955.0
2023-10-16,44,45,1025.0
2023-10-16,47,10,1350.0
2023-10-16,38,36,750.0
2023-10-16,19,30,750.0
2023-10-17,45,46,3758.0
2023-10-17,46,45,3184.0
2023-10-17,45,47,3928.0
2023-10-17,47,45,3072.0
2023-10-17,46,9,4224.0
2023-10-17,9,46,3216.0
2023-10-17,46,48,4371.0
2023-10-17,48,46,2610.0
2023-10-17,45,9,3090.0
2023-10-17,9,45,2313.0
2023-10-17,47,5,3276.0
2023-10-17,5,47,1935.0
2023-10-17,46,44,2148.0
2023-10-17,46,35,2364.0
2023-10-17,45,28,1736.0
2023-10-17,35,46,1416.0
2023-10-17,44,46,1276.0
2023-10-17,2,40,1160.0
2023-10-17,11,36,1100.0
2023-10-17,19,32,1508.0
2023-10-17,36,11,1312.0
2023-10-17,28,45,1144.0
2023-10-17,2,30,1416.0
2023-10-17,40,2,788.0
2023-10-17,30,2,1080.0
2023-10-17,32,19,1204.0
2023-10-17,12,36,1208.0
2023-10-17,47,43,2596.0
2023-10-17,13,23,1928.0
2023-10-17,36,7,808.0
2023-10-17,43,47,1180.0
2023-10-17,7,36,992.0
2023-10-17,36,12,864.0
2023-10-17,46,18,1600.0
2023-10-17,18,46,1132.0
2023-10-17,45,48,1904.0
2023-10-17,45,42,1856.0
2023-10-17,23,25,1704.0
2023-10-17,48,45,1176.0
2023-10-17,42,45,1316.0
2023-10-17,2,47,1580.0
2023-10-17,3,45,896.0
2023-10-17,46,15,1816.0
2023-10-17,45,34,1940.0
2023-10-17,47,2,1390.0
2023-10-17,34,45,1165.0
2023-10-17,47,28,1275.0
2023-10-17,45,3,2164.0
2023-10-17,47,46,1530.0
2023-10-17,2,16,820.0
2023-10-17,25,23,956.0
2023-10-17,46,26,1420.0
2023-10-17,36,27,908.0
2023-10-17,16,2,870.0
2023-10-17,23,13,1970.0
2023-10-17,2,31,1000.0
2023-10-17,26,46,1365.0
2023-10-17,31,2,1032.0
2023-10-17,15,46,868.0
2023-10-17,30,14,900.0
2023-10-17,2,19,1295.0
2023-10-17,28,47,735.0
2023-10-17,47,3,1390.0
2023-10-17,45,5,2265.0
2023-10-17,36,37,114.0
2023-10-17,46,47,1285.0
2023-10-17,5,45,1135.0
2023-10-17,46,20,1685.0
2023-10-17,3,47,905.0
2023-10-17,20,46,965.0
2023-10-17,19,2,780.0
2023-10-17,27,36,790.0
2023-10-17,14,30,960.0
2023-10-17,45,39,1244.0
2023-10-17,39,45,824.0
2023-10-17,36,41,712.0
2023-10-17,2,21,790.0
2023-10-17,8,47,1010.0
2023-10-17,47,6,1635.0
2023-10-17,41,36,708.0
2023-10-17,2,1,960.0
2023-10-17,37,36,54.0
2023-10-17,47,30,1675.0
2023-10-17,47,8,1330.0
2023-10-17,22,36,810.0
2023-10-17,6,47,1005.0
2023-10-17,46,33,1315.0
2023-10-17,45,44,1400.0
2023-10-17,33,46,655.0
2023-10-17,21,2,600.0
2023-10-17,36,22,645.0
2023-10-17,2,14,1100.0
2023-10-17,1,2,765.0
2023-10-17,17,23,1145.0
2023-10-17,4,29,1145.0
2023-10-17,2,24,785.0
2023-10-17,44,45,1030.0
2023-10-17,47,10,1290.0
2023-10-17,38,36,500.0
2023-10-17,19,30,625.0
2023-10-18,45,46,4756.0
2023-10-18,46,45,3790.0
2023-10-18,45,47,5184.0
2023-10-18,47,45,3592.0
2023-10-18,46,9,6021.0
2023-10-18,9,46,3885.0
2023-10-18,46,48,5367.0
2023-10-18,48,46,3240.0
2023-10-18,45,9,4026.0
2023-10-18,9,45,2556.0
2023-10-18,47,5,4215.0
2023-10-18,5,47,2616.0
2023-10-18,46,44,2628.0
2023-10-18,46,35,3160.0
2023-10-18,45,28,2572.0
2023-10-18,35,46,1644.0
2023-10-18,44,46,1760.0
2023-10-18,2,40,1292.0
2023-10-18,11,36,976.0
2023-10-18,19,32,1732.0
2023-10-18,36,11,1528.0
2023-10-18,28,45,1268.0
2023-10-18,2,30,1344.0
2023-10-18,40,2,888.0
2023-10-18,30,2,1172.0
2023-10-18,32,19,1132.0
2023-10-18,12,36,1196.0
2023-10-18,47,43,2972.0
2023-10-18,13,23,2196.0
2023-10-18,36,7,900.0
2023-10-18,43,47,1684.0
2023-10-18,7,36,940.0
2023-10-18,36,12,964.0
2023-10-18,46,18,2076.0
2023-10-18,18,46,1208.0
2023-10-18,45,48,2068.0
2023-10-18,45,42,2280.0
2023-10-18,23,25,3668.0
2023-10-18,48,45,1604.0
2023-10-18,42,45,1224.0
2023-10-18,2,47,1565.0
2023-10-18,3,45,1272.0
2023-10-18,46,15,2136.0
2023-10-18,45,34,2475.0
2023-10-18,47,2,1525.0
2023-10-18,34,45,950.0
2023-10-18,47,28,1435.0
2023-10-18,45,3,2728.0
2023-10-18,47,46,1750.0
2023-10-18,2,16,1475.0
2023-10-18,25,23,1640.0
2023-10-18,46,26,1760.0
2023-10-18,36,27,1088.0
2023-10-18,16,2,1065.0
2023-10-18,23,13,3305.0
2023-10-18,2,31,1088.0
2023-10-18,26,46,1630.0
2023-10-18,31,2,964.0
2023-10-18,15,46,1312.0
2023-10-18,30,14,900.0
2023-10-18,2,19,1875.0
2023-10-18,28,47,1085.0
2023-10-18,47,3,1980.0
2023-10-18,45,5,3335.0
2023-10-18,36,37,81.0
2023-10-18,46,47,1770.0
2023-10-18,5,45,1565.0
2023-10-18,46,20,1745.0
2023-10-18,3,47,1290.0
2023-10-18,20,46,1335.0
2023-10-18,19,2,915.0
2023-10-18,27,36,875.0
2023-10-18,14,30,965.0
2023-10-18,45,39,1564.0
2023-10-18,39,45,1200.0
2023-10-18,36,41,808.0
2023-10-18,2,21,835.0
2023-10-18,8,47,1240.0
2023-10-18,47,6,2230.0
2023-10-18,41,36,608.0
2023-10-18,2,1,1110.0
2023-10-18,37,36,50.0
2023-10-18,47,30,1920.0
2023-10-18,47,8,1870.0
2023-10-18,22,36,845.0
2023-10-18,6,47,1170.0
2023-10-18,46,33,1185.0
2023-10-18,45,44,1845.0
2023-10-18,33,46,780.0
2023-10-18,21,2,475.0
2023-10-18,36,22,680.0
2023-10-18,2,14,1015.0
2023-10-18,1,2,745.0
2023-10-18,17,23,1440.0
2023-10-18,4,29,1330.0
2023-10-18,2,24,795.0
2023-10-18,44,45,955.0
2023-10-18,47,10,2080.0
2023-10-18,38,36,725.0
2023-10-18,19,30,555.0
2023-10-19,45,46,5292.0
2023-10-19,46,45,3530.0
2023-10-19,45,47,6222.0
2023-10-19,47,45,3772.0
2023-10-19,46,9,6378.0
2023-10-19,9,46,4254.0
2023-10-19,46,48,6855.0
2023-10-19,48,46,3117.0
2023-10-19,45,9,4404.0
2023-10-19,9,45,2313.0
2023-10-19,47,5,5052.0
2023-10-19,5,47,2235.0
2023-10-19,46,44,3452.0
2023-10-19,46,35,4356.0
2023-10-19,45,28,3128.0
2023-10-19,35,46,1492.0
2023-10-19,44,46,1532.0
2023-10-19,2,40,1408.0
2023-10-19,11,36,1024.0
2023-10-19,19,32,1988.0
2023-10-19,36,11,1852.0
2023-10-19,28,45,1096.0
2023-10-19,2,30,1916.0
2023-10-19,40,2,1012.0
2023-10-19,30,2,1172.0
2023-10-19,32,19,1188.0
2023-10-19,12,36,1400.0
2023-10-19,47,43,3776.0
2023-10-19,13,23,2532.0
2023-10-19,36,7,1256.0
2023-10-19,43,47,1904.0
2023-10-19,7,36,1064.0
2023-10-19,36,12,1476.0
2023-10-19,46,18,2124.0
2023-10-19,18,46,1048.0
2023-10-19,45,48,2968.0
2023-10-19,45,42,2536.0
2023-10-19,23,25,4376.0
2023-10-19,48,45,1248.0
2023-10-19,42,45,1336.0
2023-10-19,2,47,1710.0
2023-10-19,3,45,1288.0
2023-10-19,46,15,2504.0
2023-10-19,45,34,3395.0
2023-10-19,47,2,1510.0
2023-10-19,34,45,1320.0
2023-10-19,47,28,1220.0
2023-10-19,45,3,2668.0
2023-10-19,47,46,1960.0
2023-10-19,2,16,1555.0
2023-10-19,25,23,1896.0
2023-10-19,46,26,2165.0
2023-10-19,36,27,1176.0
2023-10-19,16,2,745.0
2023-10-19,23,13,4800.0
2023-10-19,2,31,1996.0
2023-10-19,26,46,1635.0
2023-10-19,31,2,992.0
2023-10-19,15,46,992.0
2023-10-19,30,14,1192.0
2023-10-19,2,19,2310.0
2023-10-19,28,47,1230.0
2023-10-19,47,3,2175.0
2023-10-19,45,5,3795.0
2023-10-19,36,37,195.0
2023-10-19,46,47,2395.0
2023-10-19,5,45,1500.0
2023-10-19,46,20,2160.0
2023-10-19,3,47,1290.0
2023-10-19,20,46,930.0
2023-10-19,19,2,1015.0
2023-10-19,27,36,720.0
2023-10-19,14,30,960.0
